GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PUMA5A,BTTRA,BTBGA,NAME_E,QZ6E001,NAME_M,QZ6M001
"G5300730","2008-2012",,,"Washington","53","Whatcom County","073",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Whatcom County, Washington",281400,"Whatcom County, Washington",4275
"G5300750","2008-2012",,,"Washington","53","Whitman County","075",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Whitman County, Washington",186400,"Whitman County, Washington",9886
"G5300770","2008-2012",,,"Washington","53","Yakima County","077",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yakima County, Washington",157300,"Yakima County, Washington",2456
"G5400010","2008-2012",,,"West Virginia","54","Barbour County","001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Barbour County, West Virginia",85900,"Barbour County, West Virginia",7809
"G5400030","2008-2012",,,"West Virginia","54","Berkeley County","003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Berkeley County, West Virginia",171900,"Berkeley County, West Virginia",3356
"G5400050","2008-2012",,,"West Virginia","54","Boone County","005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Boone County, West Virginia",78100,"Boone County, West Virginia",3807
"G5400070","2008-2012",,,"West Virginia","54","Braxton County","007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Braxton County, West Virginia",79500,"Braxton County, West Virginia",5239
"G5400090","2008-2012",,,"West Virginia","54","Brooke County","009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Brooke County, West Virginia",83600,"Brooke County, West Virginia",3460
"G5400110","2008-2012",,,"West Virginia","54","Cabell County","011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cabell County, West Virginia",103100,"Cabell County, West Virginia",3946
"G5400130","2008-2012",,,"West Virginia","54","Calhoun County","013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Calhoun County, West Virginia",76000,"Calhoun County, West Virginia",5631
"G5400150","2008-2012",,,"West Virginia","54","Clay County","015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Clay County, West Virginia",81900,"Clay County, West Virginia",12882
"G5400170","2008-2012",,,"West Virginia","54","Doddridge County","017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Doddridge County, West Virginia",78500,"Doddridge County, West Virginia",4346
"G5400190","2008-2012",,,"West Virginia","54","Fayette County","019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fayette County, West Virginia",70900,"Fayette County, West Virginia",2404
"G5400210","2008-2012",,,"West Virginia","54","Gilmer County","021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gilmer County, West Virginia",70300,"Gilmer County, West Virginia",8711
"G5400230","2008-2012",,,"West Virginia","54","Grant County","023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Grant County, West Virginia",108700,"Grant County, West Virginia",5711
"G5400250","2008-2012",,,"West Virginia","54","Greenbrier County","025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Greenbrier County, West Virginia",99200,"Greenbrier County, West Virginia",6157
"G5400270","2008-2012",,,"West Virginia","54","Hampshire County","027",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hampshire County, West Virginia",129700,"Hampshire County, West Virginia",9255
"G5400290","2008-2012",,,"West Virginia","54","Hancock County","029",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hancock County, West Virginia",86300,"Hancock County, West Virginia",2495
"G5400310","2008-2012",,,"West Virginia","54","Hardy County","031",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hardy County, West Virginia",133700,"Hardy County, West Virginia",11965
"G5400330","2008-2012",,,"West Virginia","54","Harrison County","033",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Harrison County, West Virginia",94100,"Harrison County, West Virginia",3891
"G5400350","2008-2012",,,"West Virginia","54","Jackson County","035",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jackson County, West Virginia",106800,"Jackson County, West Virginia",4837
"G5400370","2008-2012",,,"West Virginia","54","Jefferson County","037",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jefferson County, West Virginia",223700,"Jefferson County, West Virginia",10263
"G5400390","2008-2012",,,"West Virginia","54","Kanawha County","039",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kanawha County, West Virginia",100100,"Kanawha County, West Virginia",2064
"G5400410","2008-2012",,,"West Virginia","54","Lewis County","041",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lewis County, West Virginia",90000,"Lewis County, West Virginia",6652
"G5400430","2008-2012",,,"West Virginia","54","Lincoln County","043",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lincoln County, West Virginia",73000,"Lincoln County, West Virginia",4737
"G5400450","2008-2012",,,"West Virginia","54","Logan County","045",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Logan County, West Virginia",76000,"Logan County, West Virginia",3915
"G5400470","2008-2012",,,"West Virginia","54","McDowell County","047",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"McDowell County, West Virginia",33900,"McDowell County, West Virginia",1788
"G5400490","2008-2012",,,"West Virginia","54","Marion County","049",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Marion County, West Virginia",88300,"Marion County, West Virginia",3111
"G5400510","2008-2012",,,"West Virginia","54","Marshall County","051",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Marshall County, West Virginia",83900,"Marshall County, West Virginia",3480
"G5400530","2008-2012",,,"West Virginia","54","Mason County","053",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mason County, West Virginia",82400,"Mason County, West Virginia",5768
"G5400550","2008-2012",,,"West Virginia","54","Mercer County","055",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mercer County, West Virginia",77300,"Mercer County, West Virginia",3639
"G5400570","2008-2012",,,"West Virginia","54","Mineral County","057",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mineral County, West Virginia",114500,"Mineral County, West Virginia",5760
"G5400590","2008-2012",,,"West Virginia","54","Mingo County","059",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mingo County, West Virginia",62300,"Mingo County, West Virginia",6635
"G5400610","2008-2012",,,"West Virginia","54","Monongalia County","061",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Monongalia County, West Virginia",158700,"Monongalia County, West Virginia",4438
"G5400630","2008-2012",,,"West Virginia","54","Monroe County","063",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Monroe County, West Virginia",102600,"Monroe County, West Virginia",10829
"G5400650","2008-2012",,,"West Virginia","54","Morgan County","065",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Morgan County, West Virginia",157800,"Morgan County, West Virginia",6699
"G5400670","2008-2012",,,"West Virginia","54","Nicholas County","067",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Nicholas County, West Virginia",75300,"Nicholas County, West Virginia",2796
"G5400690","2008-2012",,,"West Virginia","54","Ohio County","069",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ohio County, West Virginia",96000,"Ohio County, West Virginia",3460
"G5400710","2008-2012",,,"West Virginia","54","Pendleton County","071",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pendleton County, West Virginia",96600,"Pendleton County, West Virginia",10962
"G5400730","2008-2012",,,"West Virginia","54","Pleasants County","073",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pleasants County, West Virginia",95700,"Pleasants County, West Virginia",5244
"G5400750","2008-2012",,,"West Virginia","54","Pocahontas County","075",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pocahontas County, West Virginia",100100,"Pocahontas County, West Virginia",13787
"G5400770","2008-2012",,,"West Virginia","54","Preston County","077",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Preston County, West Virginia",104300,"Preston County, West Virginia",4494
"G5400790","2008-2012",,,"West Virginia","54","Putnam County","079",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Putnam County, West Virginia",141900,"Putnam County, West Virginia",4911
"G5400810","2008-2012",,,"West Virginia","54","Raleigh County","081",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Raleigh County, West Virginia",89400,"Raleigh County, West Virginia",3351
"G5400830","2008-2012",,,"West Virginia","54","Randolph County","083",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Randolph County, West Virginia",94300,"Randolph County, West Virginia",5409
"G5400850","2008-2012",,,"West Virginia","54","Ritchie County","085",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ritchie County, West Virginia",76800,"Ritchie County, West Virginia",5763
"G5400870","2008-2012",,,"West Virginia","54","Roane County","087",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Roane County, West Virginia",78400,"Roane County, West Virginia",4089
