GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,CTY_SUBA,PLACEA,TRACTA,TRBL_CTA,BLCK_GRPA,TRBL_BGA,C_CITYA,AIANHHA,RES_ONLYA,TRUSTA,TRBL_SUBA,ANRCA,MSA_CMSAA,PMSAA,NECMAA,URB_AREAA,URBRURALA,CD106A,CD108A,CD109A,ZIP3A,ZCTAA,NAME,GB7001
"G3000170","2000","4","8","Montana","30","Custer","017",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Custer County",63100
"G3000190","2000","4","8","Montana","30","Daniels","019",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Daniels County",45100
"G3000210","2000","4","8","Montana","30","Dawson","021",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Dawson County",62700
"G3000230","2000","4","8","Montana","30","Deer Lodge","023",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Deer Lodge County",70700
"G3000250","2000","4","8","Montana","30","Fallon","025",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Fallon County",48000
"G3000270","2000","4","8","Montana","30","Fergus","027",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Fergus County",70600
"G3000290","2000","4","8","Montana","30","Flathead","029",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Flathead County",125600
"G3000310","2000","4","8","Montana","30","Gallatin","031",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Gallatin County",143000
"G3000330","2000","4","8","Montana","30","Garfield","033",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Garfield County",34700
"G3000350","2000","4","8","Montana","30","Glacier","035",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Glacier County",60900
"G3000370","2000","4","8","Montana","30","Golden Valley","037",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Golden Valley County",47700
"G3000390","2000","4","8","Montana","30","Granite","039",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Granite County",78300
"G3000410","2000","4","8","Montana","30","Hill","041",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Hill County",80500
"G3000430","2000","4","8","Montana","30","Jefferson","043",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Jefferson County",128700
"G3000450","2000","4","8","Montana","30","Judith Basin","045",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Judith Basin County",56700
"G3000470","2000","4","8","Montana","30","Lake","047",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Lake County",117200
"G3000490","2000","4","8","Montana","30","Lewis And Clark","049",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Lewis and Clark County",112200
"G3000510","2000","4","8","Montana","30","Liberty","051",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Liberty County",58800
"G3000530","2000","4","8","Montana","30","Lincoln","053",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Lincoln County",82600
"G3000550","2000","4","8","Montana","30","McCone","055",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"McCone County",42600
"G3000570","2000","4","8","Montana","30","Madison","057",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Madison County",104500
"G3000590","2000","4","8","Montana","30","Meagher","059",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Meagher County",72100
"G3000610","2000","4","8","Montana","30","Mineral","061",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Mineral County",88300
"G3000630","2000","4","8","Montana","30","Missoula","063",,,,,,,,,,,,,"5140","9999","9999",,,,,,,,"Missoula County",136500
"G3000650","2000","4","8","Montana","30","Musselshell","065",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Musselshell County",54600
"G3000670","2000","4","8","Montana","30","Park","067",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Park County",97900
"G3000690","2000","4","8","Montana","30","Petroleum","069",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Petroleum County",58300
"G3000710","2000","4","8","Montana","30","Phillips","071",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Phillips County",60700
"G3000730","2000","4","8","Montana","30","Pondera","073",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Pondera County",70500
"G3000750","2000","4","8","Montana","30","Powder River","075",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Powder River County",59800
"G3000770","2000","4","8","Montana","30","Powell","077",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Powell County",73500
"G3000790","2000","4","8","Montana","30","Prairie","079",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Prairie County",36500
"G3000810","2000","4","8","Montana","30","Ravalli","081",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Ravalli County",133400
"G3000830","2000","4","8","Montana","30","Richland","083",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Richland County",61000
"G3000850","2000","4","8","Montana","30","Roosevelt","085",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Roosevelt County",47400
"G3000870","2000","4","8","Montana","30","Rosebud","087",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Rosebud County",66700
"G3000890","2000","4","8","Montana","30","Sanders","089",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Sanders County",82900
"G3000910","2000","4","8","Montana","30","Sheridan","091",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Sheridan County",45800
"G3000930","2000","4","8","Montana","30","Silver Bow","093",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Silver Bow County",74900
"G3000950","2000","4","8","Montana","30","Stillwater","095",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Stillwater County",102200
"G3000970","2000","4","8","Montana","30","Sweet Grass","097",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Sweet Grass County",97800
"G3000990","2000","4","8","Montana","30","Teton","099",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Teton County",74700
"G3001010","2000","4","8","Montana","30","Toole","101",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Toole County",60700
"G3001030","2000","4","8","Montana","30","Treasure","103",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Treasure County",40700
"G3001050","2000","4","8","Montana","30","Valley","105",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Valley County",59400
"G3001070","2000","4","8","Montana","30","Wheatland","107",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Wheatland County",53100
"G3001090","2000","4","8","Montana","30","Wibaux","109",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Wibaux County",37500
"G3001110","2000","4","8","Montana","30","Yellowstone","111",,,,,,,,,,,,,"0880","9999","9999",,,,,,,,"Yellowstone County",101900
"G3100010","2000","2","4","Nebraska","31","Adams","001",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Adams County",77200
"G3100030","2000","2","4","Nebraska","31","Antelope","003",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Antelope County",44600
"G3100050","2000","2","4","Nebraska","31","Arthur","005",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Arthur County",44300
"G3100070","2000","2","4","Nebraska","31","Banner","007",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Banner County",45800
"G3100090","2000","2","4","Nebraska","31","Blaine","009",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Blaine County",22500
"G3100110","2000","2","4","Nebraska","31","Boone","011",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Boone County",50700
"G3100130","2000","2","4","Nebraska","31","Box Butte","013",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Box Butte County",71700
"G3100150","2000","2","4","Nebraska","31","Boyd","015",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Boyd County",22500
"G3100170","2000","2","4","Nebraska","31","Brown","017",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Brown County",42700
"G3100190","2000","2","4","Nebraska","31","Buffalo","019",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Buffalo County",91300
"G3100210","2000","2","4","Nebraska","31","Burt","021",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Burt County",59700
"G3100230","2000","2","4","Nebraska","31","Butler","023",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Butler County",62900
"G3100250","2000","2","4","Nebraska","31","Cass","025",,,,,,,,,,,,,"5920","9999","9999",,,,,,,,"Cass County",95400
"G3100270","2000","2","4","Nebraska","31","Cedar","027",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Cedar County",55200
"G3100290","2000","2","4","Nebraska","31","Chase","029",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Chase County",56900
"G3100310","2000","2","4","Nebraska","31","Cherry","031",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Cherry County",63300
"G3100330","2000","2","4","Nebraska","31","Cheyenne","033",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Cheyenne County",56500
"G3100350","2000","2","4","Nebraska","31","Clay","035",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Clay County",50900
"G3100370","2000","2","4","Nebraska","31","Colfax","037",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Colfax County",57800
"G3100390","2000","2","4","Nebraska","31","Cuming","039",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Cuming County",66000
"G3100410","2000","2","4","Nebraska","31","Custer","041",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Custer County",45100
"G3100430","2000","2","4","Nebraska","31","Dakota","043",,,,,,,,,,,,,"7720","9999","9999",,,,,,,,"Dakota County",81200
"G3100450","2000","2","4","Nebraska","31","Dawes","045",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Dawes County",55200
"G3100470","2000","2","4","Nebraska","31","Dawson","047",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Dawson County",64100
"G3100490","2000","2","4","Nebraska","31","Deuel","049",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Deuel County",48300
"G3100510","2000","2","4","Nebraska","31","Dixon","051",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Dixon County",58100
"G3100530","2000","2","4","Nebraska","31","Dodge","053",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Dodge County",83400
"G3100550","2000","2","4","Nebraska","31","Douglas","055",,,,,,,,,,,,,"5920","9999","9999",,,,,,,,"Douglas County",100800
"G3100570","2000","2","4","Nebraska","31","Dundy","057",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Dundy County",32600
"G3100590","2000","2","4","Nebraska","31","Fillmore","059",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Fillmore County",51300
"G3100610","2000","2","4","Nebraska","31","Franklin","061",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Franklin County",33100
"G3100630","2000","2","4","Nebraska","31","Frontier","063",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Frontier County",54800
"G3100650","2000","2","4","Nebraska","31","Furnas","065",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Furnas County",37300
"G3100670","2000","2","4","Nebraska","31","Gage","067",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Gage County",68600
"G3100690","2000","2","4","Nebraska","31","Garden","069",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Garden County",44300
"G3100710","2000","2","4","Nebraska","31","Garfield","071",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Garfield County",38200
"G3100730","2000","2","4","Nebraska","31","Gosper","073",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Gosper County",67900
"G3100750","2000","2","4","Nebraska","31","Grant","075",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Grant County",27500
"G3100770","2000","2","4","Nebraska","31","Greeley","077",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Greeley County",36600
"G3100790","2000","2","4","Nebraska","31","Hall","079",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Hall County",83700
"G3100810","2000","2","4","Nebraska","31","Hamilton","081",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Hamilton County",78200
"G3100830","2000","2","4","Nebraska","31","Harlan","083",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Harlan County",43100
"G3100850","2000","2","4","Nebraska","31","Hayes","085",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Hayes County",31800
"G3100870","2000","2","4","Nebraska","31","Hitchcock","087",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Hitchcock County",38000
"G3100890","2000","2","4","Nebraska","31","Holt","089",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Holt County",59700
"G3100910","2000","2","4","Nebraska","31","Hooker","091",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Hooker County",41300
"G3100930","2000","2","4","Nebraska","31","Howard","093",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Howard County",66100
"G3100950","2000","2","4","Nebraska","31","Jefferson","095",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Jefferson County",42100
"G3100970","2000","2","4","Nebraska","31","Johnson","097",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Johnson County",51300
"G3100990","2000","2","4","Nebraska","31","Kearney","099",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Kearney County",77600
"G3101010","2000","2","4","Nebraska","31","Keith","101",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Keith County",69300
"G3101030","2000","2","4","Nebraska","31","Keya Paha","103",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Keya Paha County",28200
"G3101050","2000","2","4","Nebraska","31","Kimball","105",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Kimball County",49400
"G3101070","2000","2","4","Nebraska","31","Knox","107",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Knox County",42100
"G3101090","2000","2","4","Nebraska","31","Lancaster","109",,,,,,,,,,,,,"4360","9999","9999",,,,,,,,"Lancaster County",105900
"G3101110","2000","2","4","Nebraska","31","Lincoln","111",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Lincoln County",78200
"G3101130","2000","2","4","Nebraska","31","Logan","113",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Logan County",51700
"G3101150","2000","2","4","Nebraska","31","Loup","115",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Loup County",27500
"G3101170","2000","2","4","Nebraska","31","McPherson","117",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"McPherson County",40900
"G3101190","2000","2","4","Nebraska","31","Madison","119",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Madison County",80100
"G3101210","2000","2","4","Nebraska","31","Merrick","121",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Merrick County",62700
"G3101230","2000","2","4","Nebraska","31","Morrill","123",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Morrill County",49500
"G3101250","2000","2","4","Nebraska","31","Nance","125",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Nance County",45500
"G3101270","2000","2","4","Nebraska","31","Nemaha","127",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Nemaha County",58200
"G3101290","2000","2","4","Nebraska","31","Nuckolls","129",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Nuckolls County",33000
"G3101310","2000","2","4","Nebraska","31","Otoe","131",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Otoe County",78000
"G3101330","2000","2","4","Nebraska","31","Pawnee","133",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Pawnee County",30300
"G3101350","2000","2","4","Nebraska","31","Perkins","135",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Perkins County",52200
"G3101370","2000","2","4","Nebraska","31","Phelps","137",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Phelps County",71400
"G3101390","2000","2","4","Nebraska","31","Pierce","139",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Pierce County",59900
"G3101410","2000","2","4","Nebraska","31","Platte","141",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Platte County",80800
"G3101430","2000","2","4","Nebraska","31","Polk","143",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Polk County",57800
"G3101450","2000","2","4","Nebraska","31","Red Willow","145",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Red Willow County",58900
"G3101470","2000","2","4","Nebraska","31","Richardson","147",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Richardson County",38900
"G3101490","2000","2","4","Nebraska","31","Rock","149",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Rock County",37800
"G3101510","2000","2","4","Nebraska","31","Saline","151",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Saline County",69000
"G3101530","2000","2","4","Nebraska","31","Sarpy","153",,,,,,,,,,,,,"5920","9999","9999",,,,,,,,"Sarpy County",112100
"G3101550","2000","2","4","Nebraska","31","Saunders","155",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Saunders County",87800
"G3101570","2000","2","4","Nebraska","31","Scotts Bluff","157",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Scotts Bluff County",71500
"G3101590","2000","2","4","Nebraska","31","Seward","159",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Seward County",88100
"G3101610","2000","2","4","Nebraska","31","Sheridan","161",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Sheridan County",41700
"G3101630","2000","2","4","Nebraska","31","Sherman","163",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Sherman County",38000
"G3101650","2000","2","4","Nebraska","31","Sioux","165",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Sioux County",42600
"G3101670","2000","2","4","Nebraska","31","Stanton","167",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Stanton County",67200
"G3101690","2000","2","4","Nebraska","31","Thayer","169",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Thayer County",38800
"G3101710","2000","2","4","Nebraska","31","Thomas","171",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Thomas County",34300
"G3101730","2000","2","4","Nebraska","31","Thurston","173",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Thurston County",50600
"G3101750","2000","2","4","Nebraska","31","Valley","175",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Valley County",45000
"G3101770","2000","2","4","Nebraska","31","Washington","177",,,,,,,,,,,,,"5920","9999","9999",,,,,,,,"Washington County",114300
"G3101790","2000","2","4","Nebraska","31","Wayne","179",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Wayne County",76700
"G3101810","2000","2","4","Nebraska","31","Webster","181",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Webster County",38300
"G3101830","2000","2","4","Nebraska","31","Wheeler","183",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Wheeler County",35000
"G3101850","2000","2","4","Nebraska","31","York","185",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"York County",74900
"G3200010","2000","4","8","Nevada","32","Churchill","001",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Churchill County",117100
"G3200030","2000","4","8","Nevada","32","Clark","003",,,,,,,,,,,,,"4120","9999","9999",,,,,,,,"Clark County",139500
"G3200050","2000","4","8","Nevada","32","Douglas","005",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Douglas County",181800
"G3200070","2000","4","8","Nevada","32","Elko","007",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Elko County",123100
"G3200090","2000","4","8","Nevada","32","Esmeralda","009",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Esmeralda County",75600
"G3200110","2000","4","8","Nevada","32","Eureka","011",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Eureka County",89200
"G3200130","2000","4","8","Nevada","32","Humboldt","013",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Humboldt County",117400
"G3200150","2000","4","8","Nevada","32","Lander","015",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Lander County",82400
"G3200170","2000","4","8","Nevada","32","Lincoln","017",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Lincoln County",80300
"G3200190","2000","4","8","Nevada","32","Lyon","019",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Lyon County",119200
"G3200210","2000","4","8","Nevada","32","Mineral","021",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Mineral County",59500
"G3200230","2000","4","8","Nevada","32","Nye","023",,,,,,,,,,,,,"4120","9999","9999",,,,,,,,"Nye County",122100
"G3200270","2000","4","8","Nevada","32","Pershing","027",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Pershing County",82200
"G3200290","2000","4","8","Nevada","32","Storey","029",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Storey County",134800
"G3200310","2000","4","8","Nevada","32","Washoe","031",,,,,,,,,,,,,"6720","9999","9999",,,,,,,,"Washoe County",161600
"G3200330","2000","4","8","Nevada","32","White Pine","033",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"White Pine County",70000
"G3205100","2000","4","8","Nevada","32","Carson City","510",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Carson City",147500
"G3300010","2000","1","1","New Hampshire","33","Belknap","001",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Belknap County",109600
"G3300030","2000","1","1","New Hampshire","33","Carroll","003",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Carroll County",119900
"G3300050","2000","1","1","New Hampshire","33","Cheshire","005",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Cheshire County",105300
"G3300070","2000","1","1","New Hampshire","33","Coos","007",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Coos County",70500
"G3300090","2000","1","1","New Hampshire","33","Grafton","009",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Grafton County",109500
"G3300110","2000","1","1","New Hampshire","33","Hillsborough","011",,,,,,,,,,,,,"####","####","1123",,,,,,,,"Hillsborough County",139100
